# Mysterious pattern central peak parameters
# I_baseline Intensity  Δxcam  Δycam FWHM_maj FWHM_min orientation  Δ2theta     Δchi
#      [cts]     [cts]  [pix]  [pix]    [pix]    [pix]       [deg]    [deg]    [deg]
     1346.65  12439.23  5.759  4.538    0.749    0.923       -5.37  0.01409 -0.00859
     1345.77  12878.84  5.918  4.583    0.922    0.720       80.83  0.01494 -0.01289
     1348.29  12827.74  5.939  4.653    0.911    0.735       78.89  0.01350 -0.01347
     1346.39  12319.68  5.754  4.638    0.779    0.906       -6.25  0.01163 -0.00847
     1338.12  11598.50  5.543  4.639    0.817    0.917     -550.64  0.00903 -0.00277
     1337.29  12265.12  5.539  4.699    0.795    0.908       -5.16  0.00753 -0.00267
     1350.07  12776.56  5.783  4.822    0.741    0.924       -9.30  0.00753 -0.00930
     1342.27  12927.90  5.803  4.926    0.731    0.923       -9.24  0.00526 -0.00986
     1345.18  12826.48  5.778  4.888    0.740    0.919       -4.55  0.00587 -0.00916
     1347.19  12935.33  5.761  4.849    0.735    0.911       -6.31  0.00661 -0.00872
     1344.73  12882.70  5.746  4.847    0.742    0.915       -7.11  0.00648 -0.00831
     1340.96  12471.46  5.658  4.824    0.770    0.912       -3.71  0.00596 -0.00593
     1342.46  12033.36  5.650  4.756    0.787    0.919       -2.66  0.00752 -0.00570
     1343.68  12391.61  5.646  4.745    0.771    0.911      -11.20  0.00773 -0.00557
     1338.59  12360.58  5.517  4.766    0.788    0.910       -8.77  0.00565 -0.00211
     1336.88  12374.48  5.602  4.763    0.769    0.921       -6.34  0.00675 -0.00440
     1336.26  11965.34  5.605  4.746    0.788    0.949       -9.05  0.00721 -0.00448
     1340.59  11369.73  5.250  4.694    0.809    0.949       -0.32  0.00415  0.00513
     1346.48  12065.75  5.083  4.605    0.751    0.928      187.72  0.00428  0.00963
     1351.03  12465.22  5.202  4.543    0.745    0.930        4.53  0.00723  0.00645
     1341.15  12640.51  5.348  4.621    0.761    0.911       -6.02  0.00711  0.00249
     1340.71  12512.03  5.347  4.683    0.772    0.897       -7.47  0.00558  0.00251
     1343.51  12561.94  5.124  4.676    0.882    0.781      -94.61  0.00306  0.00852
     1344.87  12506.21  4.934  4.610    0.883    0.763       92.82  0.00233  0.01367
     1337.17  12283.33  4.859  4.537    0.895    0.755       92.79  0.00320  0.01570
     1342.22  12097.36  4.856  4.569    0.906    0.757       89.44  0.00239  0.01578
     1346.51  12722.12  4.998  4.653    0.897    0.735      -89.42  0.00208  0.01193
     1346.02  13110.27  5.108  4.757    0.722    0.900       -4.78  0.00089  0.00895
     1345.61  12875.43  5.054  4.819    0.737    0.900      172.83 -0.00126  0.01038
     1337.60  12057.42  4.876  4.871    0.904    0.775     3863.17 -0.00466  0.01518
     1333.17  11654.57  4.775  4.877    0.774    0.913     -721.70 -0.00604  0.01789
     1331.66  11771.63  4.813  4.909    0.920    0.773     -628.41 -0.00635  0.01686
     1331.84  11725.28  5.047  5.021    0.947    0.776     -988.59 -0.00623  0.01054
     1345.79  13523.78  5.932  5.419    0.710    0.858       -7.95 -0.00511 -0.01344
     1343.69  13157.68  5.880  5.333    0.725    0.871      -10.64 -0.00365 -0.01202
     1347.13  13300.92  5.849  5.263    0.722    0.886       -5.80 -0.00234 -0.01116
     1336.89  13146.84  5.884  5.147    0.717    0.908       -6.05  0.00091 -0.01210
     1339.07  12611.58  5.767  5.131    0.746    0.925       -8.64 -0.00014 -0.00894
     1337.74  12543.78  5.661  5.124    0.761    0.920       -7.77 -0.00125 -0.00606
     1332.94  12164.48  5.570  5.115    0.787    0.910       -6.66 -0.00215 -0.00361
     1333.89  12491.43  5.512  5.096    0.902    0.783      -98.77 -0.00238 -0.00205
     1338.60  12529.22  5.372  5.109    0.917    0.776     -101.46 -0.00439  0.00174
     1342.95  12312.90  5.218  5.111    0.936    0.755      -95.52 -0.00630  0.00588
     1340.61  12040.15  5.128  5.005    0.757    0.942      184.81 -0.00484  0.00833
     1342.72  12257.36  5.021  4.823    0.914    0.752     -622.12 -0.00175  0.01127
     1350.86  12579.72  5.134  4.720    0.745    0.905      364.14  0.00210  0.00825
     1338.68  11845.08  5.438  4.663    0.813    0.908        3.41  0.00719  0.00005
     1340.78  12409.76  5.723  4.660    0.746    0.923       -7.66  0.01071 -0.00763
     1333.15  12027.93  5.658  4.690    0.778    0.935      -13.28  0.00920 -0.00589
     1343.12  12110.93  5.315  4.700    0.791    0.916       -5.83  0.00480  0.00337
     1345.34  12373.56  5.230  4.726    0.758    0.903      181.10  0.00312  0.00566
     1337.49  12455.31  5.535  4.795    0.789    0.897        2.35  0.00517 -0.00259
     1342.78  13004.88  5.849  4.851    0.736    0.890       -4.89  0.00761 -0.01107
     1342.53  12875.70  5.971  4.949    0.726    0.919      -13.33  0.00674 -0.01440
     1342.62  12500.29  5.875  5.072    0.747    0.921      -14.98  0.00260 -0.01183
     1341.96  11972.07  5.728  5.145    0.781    0.920      -12.71 -0.00096 -0.00788
     1343.87  12220.36  5.760  5.087    0.772    0.907       -5.31  0.00082 -0.00872
     1336.37  12083.97  5.600  4.964    0.789    0.920       -5.12  0.00188 -0.00438
     1343.43  12089.41  5.424  4.933    0.790    0.930       -8.12  0.00049  0.00037
     1336.12  12238.92  5.411  4.906    0.776    0.914       -4.39  0.00098  0.00072
     1341.59  12507.10  5.547  4.863    0.908    0.775       88.34  0.00367 -0.00293
     1340.31  12769.68  5.611  4.756    0.765    0.883       -1.94  0.00702 -0.00464
     1345.22  13018.72  5.754  4.667    0.736    0.880       -3.78  0.01093 -0.00848
     1344.31  12829.95  5.808  4.615    0.739    0.902      -10.98  0.01284 -0.00994
     1337.12  11708.11  5.444  4.606    0.834    0.908       -7.59  0.00861 -0.00009
     1342.80  12391.16  5.322  4.583    0.770    0.899        3.84  0.00770  0.00321
     1337.00  12418.94  5.384  4.547    0.766    0.908     -359.77  0.00932  0.00154
     1342.91  12394.44  5.370  4.541    0.768    0.910       -5.94  0.00931  0.00192
     1344.07  12018.48  5.397  4.621    0.792    0.905       -3.41  0.00771  0.00116
     1341.11  12238.28  5.592  4.735    0.909    0.776       80.00  0.00732 -0.00412
     1339.38  12509.00  5.711  4.789    0.752    0.911       -9.88  0.00743 -0.00733
     1342.99  12459.03  5.652  4.728    0.775    0.890       -1.11  0.00822 -0.00574
     1340.55  11805.86  5.574  4.617    0.805    0.909     -181.19  0.00994 -0.00360
     1341.95  11129.82  5.410  4.617    0.838    0.926      -30.79  0.00795  0.00082
     1343.09  11381.03  5.001  4.703    0.818    0.903      147.92  0.00091  0.01184
     1338.72  11458.19  4.768  4.723    0.828    0.870     -377.58 -0.00240  0.01812
     1350.23  12248.66  4.945  4.707    0.874    0.789      -85.38  0.00014  0.01335
     1350.29  12855.58  5.282  4.751    0.761    0.876       -2.53  0.00315  0.00426
     1344.06  12733.31  5.421  4.768    0.875    0.780      443.34  0.00444  0.00050
     1345.51  12739.15  5.370  4.710    0.775    0.879       -3.25  0.00522  0.00189
     1345.68  12527.32  5.382  4.612    0.779    0.878        4.71  0.00774  0.00157
     1342.24  12569.72  5.747  4.515    0.771    0.896       -1.57  0.01449 -0.00825
     1346.29  12856.41  6.014  4.514    0.726    0.915       -9.67  0.01778 -0.01546
     1341.65  12373.32  5.973  4.510    0.748    0.926      -11.42  0.01739 -0.01436
     1339.34  11643.88  5.750  4.537    0.789    0.939      -13.61  0.01403 -0.00835
     1337.32  11868.74  5.579  4.537    0.924    0.803     -276.64  0.01195 -0.00373
     1343.25  12568.56  5.766  4.594    0.749    0.925       -6.86  0.01283 -0.00880
     1344.53  12949.79  5.922  4.664    0.720    0.927      170.64  0.01304 -0.01301
     1338.63  12292.96  5.816  4.668    0.742    0.946       -8.78  0.01164 -0.01014
     1344.64  12485.70  5.761  4.675    0.739    0.936       -6.89  0.01081 -0.00866
     1341.23  12923.46  5.803  4.710    0.725    0.931      -10.00  0.01048 -0.00981
     1341.11  12792.00  5.784  4.765    0.734    0.921      -10.81  0.00891 -0.00931
     1337.30  12082.84  5.678  4.837    0.770    0.928      -12.83  0.00587 -0.00645
     1337.65  12550.25  5.620  4.901    0.769    0.910       -9.88  0.00363 -0.00490
     1339.09  12531.84  5.547  4.844    0.783    0.887       -6.23  0.00413 -0.00294
     1339.10  12638.61  5.461  4.759    0.777    0.894     -182.37  0.00515 -0.00060
     1337.52  12529.76  5.487  4.678    0.781    0.898        3.89  0.00740 -0.00127
     1334.57  11799.21  5.376  4.542    0.803    0.912        4.17  0.00936  0.00175
     1341.86  11724.50  5.113  4.449    0.767    0.940        4.56  0.00840  0.00888
     1346.99  11781.30  5.086  4.459    0.942    0.758       96.63  0.00782  0.00961
     1332.44  11576.89  5.431  4.583    0.810    0.926        0.12  0.00903  0.00026
     1334.11  12230.33  5.589  4.735    0.781    0.923      -17.69  0.00729 -0.00404
     1334.57  11756.32  5.407  4.855    0.808    0.924      -29.01  0.00215  0.00086
     1334.48  11431.53  4.990  4.888    0.887    0.833     -300.98 -0.00371  0.01211
     1336.43  11898.13  4.755  4.814    0.808    0.861        6.67 -0.00475  0.01846
     1334.21  12338.29  4.818  4.770    0.856    0.773      -87.04 -0.00295  0.01676
     1343.78  12812.80  5.013  4.790    0.876    0.738      266.82 -0.00105  0.01151
     1344.45  13287.35  5.102  4.833    0.895    0.718       87.49 -0.00102  0.00908
     1345.00  13061.09  5.130  4.813    0.727    0.896       -1.56 -0.00019  0.00833
     1338.96  12135.56  5.031  4.796    0.916    0.768      -93.54 -0.00098  0.01100
     1333.47  11224.15  4.809  4.791    0.921    0.813      -88.33 -0.00355  0.01701
     1333.57  11465.47  4.828  4.874    0.782    0.926     -725.58 -0.00533  0.01647
     1336.09  11784.03  4.881  5.034    0.781    0.916       -4.92 -0.00855  0.01500
     1332.47  12105.13  5.223  5.229    0.778    0.915     -901.76 -0.00912  0.00574
     1345.91  13039.53  6.042  5.448    0.720    0.868      -12.19 -0.00447 -0.01642
     1341.15  12912.11  5.846  5.378    0.748    0.866       -6.80 -0.00516 -0.01110
     1342.23  13055.83  5.771  5.234    0.735    0.886       -3.07 -0.00258 -0.00906
     1339.76  13124.72  5.848  5.103    0.724    0.899       -6.92  0.00151 -0.01111
     1344.25  12646.01  5.765  5.054    0.748    0.918       -9.45  0.00171 -0.00886
     1339.14  12552.84  5.704  5.082    0.765    0.902       -8.03  0.00028 -0.00723
     1333.15  12313.09  5.649  5.118    0.764    0.917      -12.64 -0.00125 -0.00575
     1338.80  12440.07  5.521  5.191    0.907    0.782     -106.32 -0.00458 -0.00229
     1343.70  12742.49  5.289  5.191    0.779    0.874     -191.43 -0.00739  0.00396
     1351.58  12248.72  5.101  5.046    0.773    0.884      180.38 -0.00616  0.00906
     1344.57  12120.65  4.923  4.892    0.897    0.775      458.28 -0.00462  0.01390
     1348.34  12360.21  4.982  4.858    0.874    0.762       96.04 -0.00307  0.01231
     1353.31  13388.34  5.144  4.864    0.734    0.864     -180.78 -0.00126  0.00795
     1337.56  12137.52  5.382  4.832    0.798    0.873        2.03  0.00240  0.00153
     1341.83  12834.05  5.689  4.697    0.767    0.881       -4.60  0.00942 -0.00673
     1335.20  11945.06  5.634  4.621    0.797    0.921      -11.87  0.01058 -0.00524
     1339.03  12170.82  5.351  4.651    0.784    0.902       -6.45  0.00642  0.00239
     1335.05  12006.64  5.427  4.762    0.794    0.909       -6.31  0.00465  0.00033
     1338.18  12408.37  5.697  4.867    0.764    0.908       -5.51  0.00541 -0.00699
     1341.99  12840.54  5.954  4.898    0.907    0.737       83.11  0.00777 -0.01394
     1340.18  12481.52  6.092  4.903    0.735    0.936      -10.90  0.00932 -0.01765
     1339.75  12408.56  5.919  4.936    0.750    0.943      -10.36  0.00642 -0.01300
     1340.32  12004.19  5.771  4.940    0.755    0.958       -9.52  0.00452 -0.00899
     1331.84  11793.95  5.572  4.902    0.803    0.935       -3.67  0.00304 -0.00362
     1339.80  12243.63  5.469  4.806    0.785    0.922        2.77  0.00410 -0.00083
     1339.19  12176.39  5.432  4.765    0.779    0.922       -3.89  0.00465  0.00019
     1337.94  12141.53  5.450  4.823    0.783    0.919     -546.47  0.00346 -0.00031
     1337.98  12242.15  5.495  4.839    0.780    0.910     -186.44  0.00362 -0.00152
     1339.85  12574.23  5.502  4.806    0.782    0.890       -1.31  0.00450 -0.00171
     1339.07  12691.30  5.648  4.715    0.759    0.888       -2.05  0.00847 -0.00564
     1339.17  12600.17  5.737  4.622    0.757    0.895       -8.05  0.01181 -0.00802
     1335.45  11814.43  5.424  4.602    0.810    0.909      -12.34  0.00850  0.00043
     1347.63  12830.01  5.295  4.601    0.755    0.883       -1.13  0.00695  0.00393
     1342.80  12894.64  5.349  4.573    0.882    0.752       92.04  0.00827  0.00247
     1337.07  12380.09  5.475  4.574    0.780    0.906       -7.51  0.00979 -0.00094
     1338.76  12371.13  5.570  4.650    0.784    0.907      171.15  0.00910 -0.00350
     1339.40  12430.70  5.716  4.660    0.755    0.921       -8.78  0.01063 -0.00746
     1340.56  11901.76  5.705  4.665    0.776    0.935      -10.87  0.01038 -0.00715
     1339.13  11771.38  5.456  4.635    0.816    0.907       -1.79  0.00807 -0.00043
     1339.15  11370.44  5.557  4.614    0.831    0.903     -189.66  0.00980 -0.00314
     1337.94  11511.27  5.448  4.638    0.817    0.910     -383.40  0.00789 -0.00021
     1339.58  10960.90  5.058  4.667    0.924    0.840       64.38  0.00247  0.01031
     1335.19  10876.32  4.782  4.712    0.904    0.850    -2089.56 -0.00197  0.01773
     1339.16  11534.62  5.026  4.771    0.891    0.826      -85.88 -0.00044  0.01115
     1339.28  12092.27  5.401  4.823    0.800    0.908       -7.81  0.00287  0.00102
     1345.53  12265.47  5.346  4.824    0.788    0.901       -8.17  0.00218  0.00250
     1347.42  12562.11  5.184  4.710    0.889    0.755     -806.40  0.00297  0.00691
     1346.21  12503.63  5.273  4.637    0.762    0.890        3.71  0.00580  0.00453
     1336.94  12196.03  5.682  4.590    0.798    0.888       -3.81  0.01192 -0.00652
     1343.11  12529.07  5.968  4.520    0.756    0.893       -5.05  0.01707 -0.01422
     1342.95  12749.78  5.906  4.417    0.919    0.736      -95.75  0.01882 -0.01253
     1334.24  12022.09  5.775  4.365    0.761    0.952       -7.41  0.01848 -0.00898
     1335.61  11824.69  5.677  4.412    0.776    0.953       -7.81  0.01614 -0.00635
     1341.88  12741.37  5.860  4.468    0.726    0.932       -6.14  0.01701 -0.01130
     1344.41  12863.12  5.909  4.459    0.930    0.717      -96.14  0.01783 -0.01262
     1339.06  12441.32  5.843  4.420    0.732    0.955       -6.47  0.01797 -0.01082
     1342.49  12590.24  5.857  4.478    0.721    0.941       -7.91  0.01674 -0.01123
     1339.54  12785.05  5.913  4.561    0.716    0.933      169.53  0.01541 -0.01274
     1339.47  12198.89  5.910  4.652    0.745    0.931      -14.12  0.01318 -0.01270
     1338.91  12123.23  5.777  4.750    0.757    0.935      -15.05  0.00919 -0.00912
     1331.47  12287.45  5.631  4.787    0.784    0.920      -12.54  0.00653 -0.00520
     1334.87  12164.83  5.493  4.788    0.789    0.914      -12.13  0.00483 -0.00146
     1338.35  12582.12  5.314  4.765    0.770    0.895       -2.89  0.00319  0.00339
     1343.19  12746.74  5.261  4.631    0.751    0.895        7.67  0.00580  0.00483
     1342.64  12579.76  5.161  4.490    0.745    0.898     -171.69  0.00800  0.00757
     1347.77  12399.85  5.067  4.407    0.909    0.743      277.89  0.00886  0.01012
     1335.92  11889.98  5.299  4.504    0.789    0.916        9.37  0.00934  0.00383
     1335.30  12168.76  5.689  4.646    0.773    0.907       -7.57  0.01065 -0.00672
     1338.41  12341.86  5.814  4.767    0.757    0.921      -15.37  0.00923 -0.01013
     1327.76  11137.15  5.505  4.828    0.846    0.957      -29.37  0.00400 -0.00179
     1327.22  10529.56  4.976  4.858    0.869    0.946      -30.62 -0.00315  0.01248
     1330.27  11082.27  4.713  4.899    0.838    0.909     -374.67 -0.00732  0.01956
     1339.76  12264.84  4.821  4.942    0.765    0.883     -724.56 -0.00704  0.01664
     1343.61  13117.57  4.975  4.929    0.873    0.719     -272.96 -0.00486  0.01250
     1344.20  13178.66  5.064  4.879    0.720    0.892      179.79 -0.00258  0.01009
     1342.68  12772.47  5.020  4.799    0.735    0.895      361.42 -0.00118  0.01132
     1341.42  11929.07  4.936  4.695    0.758    0.910        4.87  0.00031  0.01358
     1341.20  11541.34  4.874  4.711    0.922    0.772      269.75 -0.00083  0.01525
     1337.73  11974.46  4.939  4.822    0.924    0.754       87.96 -0.00271  0.01348
     1334.43  12171.69  5.042  4.987    0.745    0.945    -2344.98 -0.00546  0.01066
     1330.90  12205.86  5.208  5.206    0.753    0.937      173.63 -0.00875  0.00615
     1333.91  12314.33  6.142  5.380    0.752    0.892      -12.73 -0.00160 -0.01911
     1336.94  12168.71  5.890  5.322    0.902    0.770       75.90 -0.00326 -0.01229
     1336.24  12820.04  5.717  5.234    0.758    0.883       -5.61 -0.00323 -0.00760
     1337.86  13063.03  5.797  5.133    0.731    0.888       -5.01  0.00018 -0.00975
     1339.07  13048.58  5.794  5.069    0.728    0.904       -6.67  0.00168 -0.00965
     1339.70  12840.07  5.781  5.074    0.732    0.915       -8.91  0.00140 -0.00929
     1339.64  12572.63  5.750  5.133    0.749    0.916      -10.45 -0.00041 -0.00846
     1333.22  11744.38  5.664  5.220    0.798    0.911      -18.73 -0.00355 -0.00617
     1337.76  11887.69  5.280  5.242    0.898    0.814     -104.64 -0.00874  0.00420
     1338.60  12145.85  4.942  5.122    0.886    0.789       93.56 -0.00994  0.01334
